transaction_id,debit_account_no,credit_account_no,transaction_amount,transaction_date
NB883344446,ACC00059565,ACC00059562,45240.25,2024-07-06 05:56:15
NB907219558,ACC00059568,ACC00059562,12432.98,2024-07-06 18:56:31
NB122657747,ACC00059564,ACC00059562,2889.63,2024-07-08 13:09:56
NB439969889,ACC00059564,ACC00059562,43654.81,2024-07-10 04:31:34
NB538014322,ACC00059580,ACC00059573,42293.24,2024-06-19 20:32:02
NB276989867,ACC00059580,ACC00059573,45224.22,2024-06-19 23:51:15
NB996096986,ACC00059577,ACC00059573,46269.18,2024-06-21 00:13:30
NB648927661,ACC00059588,ACC00059584,10593.76,2024-06-18 04:47:33
NB142827024,ACC00059588,ACC00059584,19793.74,2024-06-19 09:23:15
NB895653669,ACC00059585,ACC00059584,20149.55,2024-06-19 13:02:12
NB101932800,ACC00059591,ACC00059589,47000.71,2024-01-05 09:24:00
NB792131620,ACC00059590,ACC00059589,9381.03,2024-01-05 16:07:19
NB906490284,ACC00059593,ACC00059589,22139.77,2024-01-06 01:33:52
NB407958992,ACC00059591,ACC00059589,21602.12,2024-01-06 19:43:02
NB251307787,ACC00059599,ACC00059595,24725.7,2024-06-08 19:57:00
NB144173885,ACC00059599,ACC00059595,32996.93,2024-06-09 06:07:47
NB211244693,ACC00059597,ACC00059595,14923.92,2024-06-09 17:15:52
NB736991383,ACC00059599,ACC00059595,7740.93,2024-06-10 21:32:54
NB496059217,ACC00059596,ACC00059595,10276.81,2024-06-10 23:08:47
NB751927146,ACC00059601,ACC00059595,22738.15,2024-06-11 03:37:43
NB217092361,ACC00059598,ACC00059595,9920.18,2024-06-11 07:31:09
NB385265407,ACC00059605,ACC00059603,188.67,2024-03-25 13:00:00
NB834290787,ACC00059604,ACC00059603,46858.06,2024-03-25 22:47:14
NB907015963,ACC00059605,ACC00059603,13461.24,2024-03-26 10:56:59
NB399288794,ACC00059607,ACC00059603,31251.85,2024-03-26 17:50:30
NB996711204,ACC00059607,ACC00059603,4950.82,2024-03-27 20:56:17
NB765853674,ACC00059604,ACC00059603,31222.57,2024-03-28 11:32:20
NB190013458,ACC00059610,ACC00059608,36678.29,2024-03-09 10:40:00
NB181497406,ACC00059612,ACC00059608,40787.42,2024-03-10 04:32:20
NB503172376,ACC00059617,ACC00059608,4243.27,2024-03-10 05:49:50
NB403022882,ACC00059611,ACC00059608,11789.94,2024-03-10 12:05:55
NB861803553,ACC00059613,ACC00059608,18185.56,2024-03-11 06:22:41
NB587182702,ACC00059618,ACC00059608,21896.9,2024-03-11 20:38:54
NB755734056,ACC00059618,ACC00059608,37803.7,2024-03-12 06:54:07
NB197645127,ACC00059617,ACC00059608,169.18,2024-03-12 10:14:30
NB341041507,ACC00059625,ACC00059620,17455.01,2024-09-23 23:08:17
NB280828708,ACC00059624,ACC00059620,36091.46,2024-09-25 10:31:22
NB806981757,ACC00059624,ACC00059620,26592.93,2024-09-26 09:26:31
NB233039191,ACC00059622,ACC00059620,13983.06,2024-09-27 10:43:35
NB491809296,ACC00059629,ACC00059628,19818.53,2024-11-18 09:09:07
NB616791009,ACC00059632,ACC00059628,44776.03,2024-11-18 15:36:14
NB391341175,ACC00059634,ACC00059628,876.09,2024-11-19 08:40:19
NB796087499,ACC00059634,ACC00059628,38259.15,2024-11-20 15:13:39
NB646831706,ACC00059629,ACC00059628,45175.72,2024-11-20 16:41:22
NB304389525,ACC00059639,ACC00059636,43587.05,2024-10-15 15:53:00
NB197447736,ACC00059639,ACC00059636,32074.97,2024-10-16 06:56:22
NB876145747,ACC00059639,ACC00059636,45181.2,2024-10-16 14:10:55
NB246347468,ACC00059640,ACC00059636,35404.1,2024-10-16 21:15:03
NB169856675,ACC00059640,ACC00059636,42633.63,2024-10-16 23:13:25
NB544075729,ACC00059637,ACC00059636,26658.0,2024-10-17 03:41:30
NB702938493,ACC00059637,ACC00059636,16953.8,2024-10-17 11:09:21
NB225877428,ACC00059638,ACC00059636,37097.64,2024-10-17 12:40:32
NB578746033,ACC00059638,ACC00059636,15919.69,2024-10-18 19:36:58
NB639371761,ACC00059650,ACC00059641,45726.77,2024-12-22 23:20:41
NB832657273,ACC00059647,ACC00059641,33687.34,2024-12-23 18:56:20
NB821609767,ACC00059648,ACC00059641,30924.96,2024-12-25 10:23:39
NB466973419,ACC00059649,ACC00059641,16709.87,2024-12-25 16:20:18
NB763270506,ACC00059655,ACC00059652,7801.5,2024-08-04 22:56:22
NB322300824,ACC00059654,ACC00059652,34460.06,2024-08-05 09:49:00
NB959015810,ACC00059654,ACC00059652,12588.02,2024-08-05 16:05:34
NB853361992,ACC00059654,ACC00059652,23954.97,2024-08-05 20:24:33
NB619898859,ACC00059653,ACC00059652,23223.39,2024-08-05 20:54:46
NB418994440,ACC00059654,ACC00059652,11557.05,2024-08-06 06:25:36
NB785853821,ACC00059656,ACC00059652,37278.37,2024-08-06 07:20:37
NB825749045,ACC00059654,ACC00059652,26958.79,2024-08-06 10:14:52
NB750596212,ACC00059654,ACC00059652,27214.39,2024-08-06 17:15:10
NB132838598,ACC00059658,ACC00059657,9209.1,2024-09-23 09:58:00
NB623918208,ACC00059659,ACC00059657,21857.84,2024-09-24 13:15:30
NB302392734,ACC00059660,ACC00059657,1734.53,2024-09-25 01:03:27
NB980969886,ACC00059658,ACC00059657,19232.18,2024-09-25 19:08:07
NB898560485,ACC00059660,ACC00059657,34490.56,2024-09-25 22:49:00
NB741721976,ACC00059660,ACC00059657,28648.62,2024-09-26 00:59:30
NB353965934,ACC00059664,ACC00059662,40490.13,2024-07-24 00:29:38
NB267277981,ACC00059664,ACC00059662,31804.41,2024-07-24 02:07:39
NB806316500,ACC00059668,ACC00059662,17921.85,2024-07-24 14:54:37
NB495740450,ACC00059668,ACC00059662,39499.01,2024-07-24 21:22:55
NB582608283,ACC00059664,ACC00059662,42181.52,2024-07-25 08:16:23
NB647056653,ACC00059680,ACC00059669,16615.43,2024-05-11 09:30:00
NB146246351,ACC00059670,ACC00059669,48289.3,2024-05-11 23:35:56
NB939469856,ACC00059671,ACC00059669,42011.71,2024-05-13 02:49:49
NB845468581,ACC00059676,ACC00059669,46352.01,2024-05-13 21:02:53
NB767450519,ACC00059683,ACC00059681,13311.92,2024-02-05 21:27:45
NB466200281,ACC00059682,ACC00059681,4587.26,2024-02-06 04:21:21
NB191515402,ACC00059685,ACC00059681,40434.39,2024-02-06 14:06:35
NB393324984,ACC00059684,ACC00059681,9931.82,2024-02-06 19:41:29
NB653999687,ACC00059683,ACC00059681,33296.57,2024-02-07 19:40:40
NB568357224,ACC00059683,ACC00059681,19641.51,2024-02-08 13:00:37
NB808866069,ACC00059687,ACC00059686,8308.45,2024-06-03 04:02:02
NB340365237,ACC00059694,ACC00059686,12361.19,2024-06-03 16:03:24
NB934275258,ACC00059700,ACC00059697,47348.61,2024-09-15 17:18:13
NB267164892,ACC00059701,ACC00059697,40934.07,2024-09-16 04:04:37
NB862433788,ACC00059698,ACC00059697,31996.12,2024-09-16 21:57:25
NB703611623,ACC00059699,ACC00059697,1341.6,2024-09-18 18:18:44
NB736805911,ACC00059710,ACC00059702,29084.79,2024-11-10 11:55:00
NB928874743,ACC00059713,ACC00059702,33690.16,2024-11-10 16:26:36
NB971914029,ACC00059710,ACC00059702,37028.9,2024-11-10 17:50:49
NB282412887,ACC00059708,ACC00059702,7857.2,2024-11-10 19:27:24
NB636402381,ACC00059711,ACC00059702,38017.22,2024-11-12 06:13:27
NB389835107,ACC00059704,ACC00059702,4579.85,2024-11-13 12:00:08
NB968602228,ACC00059717,ACC00059714,14896.23,2024-01-27 11:53:55
NB273986578,ACC00059718,ACC00059714,14927.93,2024-01-28 03:58:57
NB669997727,ACC00059723,ACC00059719,10007.1,2024-09-03 14:00:00
NB803574081,ACC00059726,ACC00059719,15011.62,2024-09-03 15:51:37
NB556017866,ACC00059721,ACC00059719,19216.52,2024-09-03 19:08:41
NB141656828,ACC00059721,ACC00059719,33068.22,2024-09-04 22:04:44
NB448172401,ACC00059725,ACC00059719,39083.91,2024-09-06 15:59:01
NB899520390,ACC00059733,ACC00059727,13729.95,2024-02-05 09:07:09
NB622824413,ACC00059735,ACC00059727,43114.35,2024-02-05 22:48:16
NB652676352,ACC00059739,ACC00059736,5539.9,2024-01-21 19:28:12
NB299763236,ACC00059746,ACC00059741,46335.84,2024-08-26 16:44:19
NB960797295,ACC00059750,ACC00059741,26502.3,2024-08-26 21:57:16
NB272482676,ACC00059746,ACC00059741,48190.85,2024-08-27 06:41:14
NB602291444,ACC00059743,ACC00059741,29133.92,2024-08-29 07:55:43
NB850938743,ACC00059748,ACC00059741,33710.4,2024-08-29 13:03:12
NB913929742,ACC00059743,ACC00059741,7305.32,2024-08-30 01:32:46
NB695069503,ACC00059744,ACC00059741,26136.52,2024-08-30 08:43:18
NB685356255,ACC00059748,ACC00059741,4102.78,2024-08-30 11:22:07
NB348432832,ACC00059758,ACC00059751,19643.28,2024-10-14 11:10:31
NB254348196,ACC00059754,ACC00059751,28263.78,2024-10-15 07:49:21
NB586230462,ACC00059759,ACC00059751,38387.24,2024-10-15 19:49:04
NB795026163,ACC00059767,ACC00059762,37594.89,2024-08-14 15:28:12
NB996014675,ACC00059765,ACC00059762,28665.54,2024-08-14 20:19:45
NB831435684,ACC00059767,ACC00059762,13635.19,2024-08-15 06:50:43
NB817159317,ACC00059772,ACC00059768,36903.89,2024-08-14 17:38:46
NB610193900,ACC00059777,ACC00059768,47231.87,2024-08-15 01:59:07
NB262985813,ACC00059770,ACC00059768,45836.04,2024-08-16 04:17:39
NB877762816,ACC00059780,ACC00059778,47039.44,2024-01-03 19:44:57
NB479709697,ACC00059786,ACC00059778,49829.29,2024-01-04 19:05:17
NB257553165,ACC00059792,ACC00059787,43583.28,2024-09-05 12:57:00
NB365593630,ACC00059793,ACC00059787,48333.38,2024-09-06 06:35:36
NB775383078,ACC00059790,ACC00059787,33439.69,2024-09-06 13:27:00
NB648630909,ACC00059788,ACC00059787,985.64,2024-09-07 11:17:33
NB242618362,ACC00059800,ACC00059797,23870.96,2024-02-05 09:54:07
NB209259577,ACC00059801,ACC00059797,43162.35,2024-02-05 18:13:09
NB713234852,ACC00059799,ACC00059797,13170.55,2024-02-05 21:33:26
NB727086136,ACC00059807,ACC00059803,40972.08,2024-01-08 18:29:33
NB652475173,ACC00059804,ACC00059803,6632.9,2024-01-09 08:28:41
NB815664217,ACC00059807,ACC00059803,26495.81,2024-01-09 10:44:13
NB102404133,ACC00059804,ACC00059803,10924.79,2024-01-10 08:48:33
NB290121967,ACC00059805,ACC00059803,26018.3,2024-01-11 18:01:03
NB542086572,ACC00059807,ACC00059803,31957.32,2024-01-12 03:07:31
NB601424906,ACC00059809,ACC00059808,17018.77,2024-02-22 02:45:54
NB412422410,ACC00059812,ACC00059808,31735.48,2024-02-22 10:42:03
NB489581333,ACC00059812,ACC00059808,11810.38,2024-02-23 03:32:05
NB868765462,ACC00059821,ACC00059815,21436.29,2024-05-25 02:27:20
NB396085308,ACC00059822,ACC00059815,31019.98,2024-05-25 19:51:05
NB637462704,ACC00059823,ACC00059815,15139.41,2024-05-26 14:43:06
NB813265640,ACC00059821,ACC00059815,7049.01,2024-05-26 21:38:56
NB526445603,ACC00059820,ACC00059815,26936.14,2024-05-27 02:01:21
NB823359771,ACC00059817,ACC00059815,37813.9,2024-05-28 09:07:42
NB423425905,ACC00059824,ACC00059815,7593.34,2024-05-28 15:37:19
NB300205363,ACC00059836,ACC00059826,16973.38,2024-05-08 14:30:00
NB991337589,ACC00059834,ACC00059826,12292.94,2024-05-08 15:26:35
NB292246441,ACC00059828,ACC00059826,8336.74,2024-05-09 01:17:03
NB465382587,ACC00059835,ACC00059826,3054.8,2024-05-11 15:00:00
NB671213927,ACC00059841,ACC00059838,12284.1,2024-07-21 10:44:59
NB619734923,ACC00059845,ACC00059838,35141.64,2024-07-21 23:16:56
NB547441634,ACC00059843,ACC00059838,25339.29,2024-07-22 03:34:18
NB317482421,ACC00059845,ACC00059838,35021.24,2024-07-22 11:11:11
NB260347831,ACC00059842,ACC00059838,29635.37,2024-07-23 16:40:24
NB905911257,ACC00059849,ACC00059846,23702.71,2024-06-04 14:08:15
NB535061112,ACC00059848,ACC00059846,6000.12,2024-06-05 22:09:30
NB567004628,ACC00059851,ACC00059846,26455.7,2024-06-06 03:24:49
NB658832320,ACC00059857,ACC00059852,26235.24,2024-04-24 21:36:50
NB547398018,ACC00059862,ACC00059859,1786.34,2024-07-12 16:07:23
NB664342456,ACC00059860,ACC00059859,29758.91,2024-07-13 02:26:52
NB866276381,ACC00059864,ACC00059859,29619.83,2024-07-13 14:48:39
NB907919346,ACC00059861,ACC00059859,6190.95,2024-07-13 23:06:47
NB548579574,ACC00059863,ACC00059859,16691.03,2024-07-14 11:59:14
NB453434985,ACC00059861,ACC00059859,20338.28,2024-07-14 18:17:27
NB247535693,ACC00059870,ACC00059866,6609.27,2024-11-21 20:05:15
NB188249925,ACC00059876,ACC00059866,13621.78,2024-11-23 00:28:47
NB141326417,ACC00059875,ACC00059866,14890.7,2024-11-23 06:15:16
NB257522166,ACC00059873,ACC00059866,28619.9,2024-11-23 20:39:40
NB672256915,ACC00059872,ACC00059866,14508.45,2024-11-23 21:36:33
NB222595900,ACC00059873,ACC00059866,3092.2,2024-11-24 03:19:43
NB460996418,ACC00059883,ACC00059878,5471.03,2024-02-09 15:47:00
NB345530149,ACC00059882,ACC00059878,49125.78,2024-02-09 16:53:11
NB797207976,ACC00059884,ACC00059878,41142.8,2024-02-10 17:10:36
NB321763950,ACC00059880,ACC00059878,30430.34,2024-02-11 01:51:24
NB255373539,ACC00059881,ACC00059878,5761.1,2024-02-11 03:49:35
NB432618380,ACC00059879,ACC00059878,48032.36,2024-02-11 05:03:32
NB917077213,ACC00059879,ACC00059878,9631.27,2024-02-11 12:40:11
NB576318033,ACC00059882,ACC00059878,44615.19,2024-02-12 01:02:19
NB415153690,ACC00059885,ACC00059878,49228.98,2024-02-12 08:27:50
NB259094995,ACC00059893,ACC00059886,26513.6,2024-02-19 06:43:31
NB620879105,ACC00059891,ACC00059886,9046.2,2024-02-19 13:15:33
NB985280583,ACC00059889,ACC00059886,7991.21,2024-02-19 15:51:38
NB749392871,ACC00059902,ACC00059897,9588.84,2024-09-14 18:43:54
NB435943185,ACC00059899,ACC00059897,11729.76,2024-09-15 00:19:06
NB514072155,ACC00059899,ACC00059897,43340.53,2024-09-15 16:01:55
NB592724629,ACC00059898,ACC00059897,25246.31,2024-09-15 21:25:11
NB740292709,ACC00059900,ACC00059897,28163.2,2024-09-17 08:08:53
NB903120276,ACC00059903,ACC00059897,23567.35,2024-09-17 08:17:35
NB458268366,ACC00059909,ACC00059905,21917.66,2024-04-11 16:55:00
NB330302209,ACC00059908,ACC00059905,40216.56,2024-04-12 07:30:37
NB992108413,ACC00059908,ACC00059905,32474.76,2024-04-13 22:14:05
NB487990807,ACC00059915,ACC00059912,789.5,2024-05-26 05:16:44
NB954928674,ACC00059914,ACC00059912,41178.01,2024-05-27 00:19:55
NB131530385,ACC00059914,ACC00059912,23556.38,2024-05-27 06:53:22
NB381897176,ACC00059913,ACC00059912,17008.31,2024-05-27 12:30:10
NB894118893,ACC00059913,ACC00059912,13630.53,2024-05-28 05:09:11
NB813623108,ACC00059914,ACC00059912,42738.38,2024-05-28 07:10:14
NB961854493,ACC00059918,ACC00059917,22704.98,2024-04-19 04:46:00
NB243066994,ACC00059921,ACC00059917,12207.6,2024-04-19 19:16:52
NB885314796,ACC00059921,ACC00059917,3647.73,2024-04-19 22:44:47
NB205069463,ACC00059920,ACC00059917,31468.66,2024-04-20 01:16:03
NB960549448,ACC00059920,ACC00059917,12491.05,2024-04-20 11:01:49
NB787064887,ACC00059918,ACC00059917,32973.67,2024-04-20 11:52:24
NB224415209,ACC00059920,ACC00059917,21859.14,2024-04-21 12:27:31
NB542235606,ACC00059919,ACC00059917,42809.01,2024-04-22 12:54:27
NB970917167,ACC00059923,ACC00059922,37835.29,2024-08-06 08:46:28
NB179070700,ACC00059935,ACC00059933,445.14,2024-10-03 16:15:00
NB263510961,ACC00059940,ACC00059933,25459.07,2024-10-04 18:14:26
NB907090533,ACC00059949,ACC00059944,13886.25,2024-05-21 09:16:00
NB485809923,ACC00059952,ACC00059944,48101.34,2024-05-21 18:03:03
NB997540878,ACC00059953,ACC00059944,25907.25,2024-05-22 03:42:22
NB940579514,ACC00059946,ACC00059944,31539.59,2024-05-22 14:21:10
NB827733290,ACC00059956,ACC00059954,33309.14,2024-09-23 21:13:24
NB737137582,ACC00059960,ACC00059954,16940.21,2024-09-25 18:01:19
NB335284518,ACC00059958,ACC00059954,17294.04,2024-09-25 20:33:22
NB373167220,ACC00059965,ACC00059962,7011.95,2024-06-26 18:48:15
NB227268145,ACC00059969,ACC00059968,47617.29,2024-12-03 12:26:00
NB391930320,ACC00059972,ACC00059968,42615.12,2024-12-03 14:22:14
NB612138535,ACC00059972,ACC00059968,21147.72,2024-12-03 22:15:32
NB113860095,ACC00059975,ACC00059968,12780.75,2024-12-05 06:56:25
NB555822667,ACC00059982,ACC00059979,6244.72,2024-02-16 20:13:00
NB862364558,ACC00059983,ACC00059979,3357.64,2024-02-18 10:40:09
NB817408297,ACC00059980,ACC00059979,12383.5,2024-02-18 17:48:39
NB157024866,ACC00059981,ACC00059979,14463.7,2024-02-19 01:15:49
NB275307491,ACC00059988,ACC00059984,5833.37,2024-04-08 07:06:19
NB554757768,ACC00059998,ACC00059993,2228.31,2024-09-15 18:06:36
NB399212562,ACC00060007,ACC00060004,733.37,2024-05-29 07:01:39
NB191718932,ACC00060007,ACC00060004,44871.57,2024-05-29 08:28:34
NB368415366,ACC00060006,ACC00060004,37539.71,2024-05-29 23:15:13
NB314699742,ACC00060007,ACC00060004,21654.41,2024-05-30 03:18:44
NB901710250,ACC00060006,ACC00060004,23068.17,2024-05-31 04:42:39
NB758010925,ACC00060016,ACC00060009,12092.27,2024-04-06 02:36:18
NB688347764,ACC00060016,ACC00060009,7949.44,2024-04-07 05:48:06
NB746238494,ACC00060015,ACC00060009,19550.7,2024-04-07 21:32:08
NB538286601,ACC00060011,ACC00060009,11011.88,2024-04-08 09:52:45
NB846178144,ACC00060012,ACC00060009,4787.64,2024-04-08 19:37:42
NB716212138,ACC00060028,ACC00060020,26001.98,2024-06-11 17:33:38
NB395251556,ACC00060025,ACC00060020,3250.44,2024-06-13 04:57:27
NB747793487,ACC00060032,ACC00060031,7107.04,2024-08-05 18:41:00
NB560079895,ACC00060034,ACC00060031,29278.22,2024-08-07 17:34:41
NB732310011,ACC00060034,ACC00060031,29534.25,2024-08-07 23:51:46
NB943795864,ACC00060041,ACC00060031,3567.38,2024-08-08 05:28:09
NB844259602,ACC00060044,ACC00060043,12083.26,2024-07-19 07:42:33
NB723221993,ACC00060046,ACC00060043,8290.0,2024-07-19 12:31:47
NB144941179,ACC00060046,ACC00060043,30588.47,2024-07-19 14:41:52
NB765495150,ACC00060052,ACC00060050,3384.86,2024-01-10 22:26:06
NB180832872,ACC00060059,ACC00060055,48302.85,2024-10-23 16:35:38
NB643649780,ACC00060059,ACC00060055,35797.0,2024-10-23 22:32:59
NB295180519,ACC00060062,ACC00060061,8840.31,2024-01-08 19:28:00
NB127663370,ACC00060062,ACC00060061,19642.31,2024-01-09 20:48:06
NB705305294,ACC00060066,ACC00060061,44203.69,2024-01-10 05:24:08
NB362087481,ACC00060064,ACC00060061,10585.32,2024-01-10 16:12:47
NB649383188,ACC00060065,ACC00060061,8197.14,2024-01-11 03:17:25
NB180273542,ACC00060078,ACC00060071,21917.76,2024-05-10 19:05:13
NB528607948,ACC00060080,ACC00060071,30030.77,2024-05-11 02:24:48
NB396434118,ACC00060091,ACC00060083,25834.79,2024-05-18 19:11:00
NB341511715,ACC00060086,ACC00060083,1778.81,2024-05-18 21:27:35
NB119322882,ACC00060085,ACC00060083,40242.42,2024-05-21 22:20:20
NB195338060,ACC00060086,ACC00060083,23710.14,2024-05-22 05:41:57
NB750538599,ACC00060091,ACC00060083,24808.66,2024-05-22 16:50:36
NB270120257,ACC00060093,ACC00060092,37555.21,2024-12-22 11:04:28
NB398295368,ACC00060095,ACC00060092,31926.85,2024-12-22 23:46:06
NB905754809,ACC00060096,ACC00060092,19699.6,2024-12-23 06:36:04
NB333308612,ACC00060099,ACC00060097,17569.41,2024-05-13 18:58:48
NB914059615,ACC00060103,ACC00060097,11710.77,2024-05-14 06:35:30
NB285879896,ACC00060102,ACC00060097,19726.0,2024-05-14 17:15:23
NB671439547,ACC00060101,ACC00060097,3491.62,2024-05-14 22:04:59
NB145944435,ACC00060109,ACC00060104,8388.88,2024-08-25 12:33:04
NB658894664,ACC00060107,ACC00060104,20774.47,2024-08-25 18:06:22
NB545993530,ACC00060112,ACC00060110,3763.22,2024-10-07 13:23:00
NB986235090,ACC00060113,ACC00060110,26370.19,2024-10-08 00:08:57
NB515666436,ACC00060111,ACC00060110,27651.37,2024-10-08 20:29:18
NB374085609,ACC00060113,ACC00060110,18324.98,2024-10-09 15:24:50
NB501005752,ACC00060111,ACC00060110,17435.14,2024-10-10 00:23:59
NB574361965,ACC00060117,ACC00060115,20235.9,2024-08-15 16:54:00
NB565272755,ACC00060119,ACC00060115,6956.26,2024-08-15 18:06:39
NB342901263,ACC00060118,ACC00060115,18944.62,2024-08-15 22:49:08
NB231438525,ACC00060120,ACC00060115,47098.84,2024-08-16 02:35:40
NB383061402,ACC00060130,ACC00060122,21763.84,2024-11-23 20:10:45
NB123195993,ACC00060129,ACC00060122,23614.99,2024-11-24 23:16:16
NB188484724,ACC00060134,ACC00060131,17743.93,2024-05-07 06:01:46
NB261783401,ACC00060135,ACC00060131,38796.77,2024-05-07 16:12:34
NB551040343,ACC00060132,ACC00060131,47921.37,2024-05-08 11:08:29
NB676562556,ACC00060134,ACC00060131,35582.18,2024-05-08 21:54:46
NB506974056,ACC00060142,ACC00060136,35712.78,2024-10-18 15:26:47
NB313998715,ACC00060142,ACC00060136,46457.7,2024-10-18 18:49:23
NB131690023,ACC00060139,ACC00060136,22063.23,2024-10-19 06:58:24
NB262065482,ACC00060152,ACC00060144,18595.18,2024-08-11 09:31:35
NB130654683,ACC00060151,ACC00060144,34903.66,2024-08-12 04:19:37
NB696580502,ACC00060157,ACC00060154,3065.15,2024-10-02 20:32:52
NB211999708,ACC00060160,ACC00060154,38532.08,2024-10-03 02:18:26
NB716364500,ACC00060160,ACC00060154,38219.76,2024-10-03 12:06:52
NB653100723,ACC00060166,ACC00060161,28983.37,2024-03-24 19:50:34
NB500681614,ACC00060164,ACC00060161,7633.61,2024-03-26 09:13:01
NB121433425,ACC00060166,ACC00060161,18187.86,2024-03-26 14:55:27
NB427199280,ACC00060172,ACC00060169,5559.74,2024-03-03 06:23:39
NB245204147,ACC00060171,ACC00060169,33292.51,2024-03-04 04:55:36
NB352248753,ACC00060182,ACC00060181,21055.45,2024-06-25 08:22:34
NB859815491,ACC00060186,ACC00060181,1984.34,2024-06-25 08:56:17
NB133248555,ACC00060184,ACC00060181,38790.91,2024-06-26 17:49:25
NB981968701,ACC00060183,ACC00060181,18642.93,2024-06-27 06:46:56
NB166766125,ACC00060195,ACC00060190,35256.79,2024-12-21 18:19:00
NB120097871,ACC00060194,ACC00060190,43684.96,2024-12-22 04:23:12
NB447192569,ACC00060194,ACC00060190,20430.32,2024-12-23 02:50:51
NB880523038,ACC00060194,ACC00060190,46193.47,2024-12-23 22:27:51
NB135229260,ACC00060192,ACC00060190,28072.69,2024-12-24 04:18:48
NB844785988,ACC00060198,ACC00060196,762.89,2024-11-07 16:03:50
NB463376817,ACC00060197,ACC00060196,3473.0,2024-11-08 04:15:42
NB751232308,ACC00060197,ACC00060196,42396.29,2024-11-08 12:55:23
NB940177233,ACC00060202,ACC00060196,18599.91,2024-11-08 22:44:35
NB705756297,ACC00060197,ACC00060196,34827.79,2024-11-09 07:13:04
NB609874183,ACC00060205,ACC00060203,28927.93,2024-11-23 05:16:09
NB348080983,ACC00060212,ACC00060203,13158.18,2024-11-23 12:43:23
